Temperature,Humidity,Rainfall_mm,Crop_Stage,Symptom_Leaf_Spots,Symptom_Holes_in_Leaves,Symptom_Stunted_Growth,Symptom_Wilting,Symptom_Stem_Boring,Diagnosis
24.91084653990277,69.79648245290184,18.67683431397508,Vegetative,1,0,0,1,1,Healthy
33.55254060066833,86.39253512614351,17.444320192390773,Seedling,1,0,1,1,1,Maize Lethal Necrosis
22.74859468493986,79.74587043842976,8.368503741380135,Flowering,1,1,1,0,0,Northern Leaf Blight
29.658564413531124,63.5518040004615,13.686332639201362,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.26923241289896,67.91589447398766,11.250422616830766,Seedling,1,1,0,1,0,Healthy
26.793234401931407,89.29105569423655,7.080148387970622,Seedling,1,1,1,1,0,Maize Lethal Necrosis
28.61197287801483,92.04494868387147,12.989665861612975,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
34.152304183893314,87.26763140688512,23.731617965818945,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
26.208563195502855,86.74098861685421,5.896197124385133,Seedling,1,0,1,1,1,Maize Lethal Necrosis
26.095356515311916,58.30295757670195,20.36589509554288,Flowering,0,0,1,0,1,Maize Stem Borer
24.029253072055823,67.04229678773507,10.39364184215641,Maturity,1,1,1,0,0,Healthy
32.90482591527852,81.87783306918067,8.280295658588132,Maturity,1,0,0,0,0,Healthy
27.201360943907677,61.24438004302113,18.783801428774673,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.602912391694318,80.25301653916449,6.474498731026321,Seedling,1,1,0,0,0,Northern Leaf Blight
23.10024488652641,65.43903956582542,9.620329070708575,Vegetative,1,1,0,1,1,Healthy
33.046099201213856,91.49042845812998,19.90691227043108,Flowering,1,1,1,1,1,Maize Lethal Necrosis
33.152124259387215,65.57591771173145,3.2008992119663042,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.301948144209135,89.55420241030717,10.309567775999712,Maturity,1,1,1,0,0,Northern Leaf Blight
29.460697649604157,86.9787244772461,14.008817747650484,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.819652290474135,69.06212626853359,7.406900643423567,Maturity,0,0,0,1,1,Healthy
29.348973643883173,76.36116682905595,16.716074091891183,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.25557269758949,80.89335728488318,15.158441255292024,Seedling,1,0,1,1,0,Northern Leaf Blight
27.894671339985962,74.3821909055995,16.168221785929777,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.497033907937855,56.06574108855721,13.887892097828805,Flowering,0,1,1,1,1,Healthy
22.344484135405903,58.58252342772867,24.361316203091192,Maturity,1,1,0,1,1,Healthy
23.588531246837448,61.324893486767486,16.971074902518186,Vegetative,1,1,1,1,0,Healthy
30.048453872764043,75.8181242794787,8.5463624415612,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.486568843076505,75.00392232360987,11.290173120214792,Vegetative,1,0,1,1,1,Maize Lethal Necrosis
23.712642733174654,52.54300404586374,2.1048210403326966,Seedling,0,1,0,1,1,Healthy
34.052864382961516,79.74599257956899,17.918048060465917,Maturity,1,0,1,1,0,Healthy
29.16551774576978,67.17627499723503,23.672692742267017,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.65625338967254,83.43234507532259,22.91462256743308,Flowering,1,0,1,1,1,Maize Stem Borer
24.718878779710106,64.5168381900286,10.660368837410985,Flowering,1,1,0,1,1,Healthy
31.536623142067434,74.76937931184119,17.853314073451752,Flowering,1,1,1,1,1,Maize Lethal Necrosis
27.02887011377028,76.41722243609108,20.25950811444385,Maturity,1,1,1,1,0,Northern Leaf Blight
27.95990359232094,85.48665862048229,12.568197049045024,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
28.56618151675274,73.46575520441233,18.179107911133357,Flowering,1,1,1,1,1,Maize Lethal Necrosis
34.11147363617769,56.18980476337586,23.22523272101733,Vegetative,1,1,1,1,1,Maize Stem Borer
28.281201408608197,70.43433815244282,12.159490290973892,Flowering,1,1,1,1,1,Maize Lethal Necrosis
33.19549899937317,73.78022929985318,8.329667205493513,Maturity,1,1,0,0,0,Healthy
23.623478942439704,75.60029667275735,24.55657897968559,Maturity,1,0,0,0,1,Northern Leaf Blight
28.94263245309589,61.336152358702265,24.918334995028875,Maturity,1,1,0,1,1,Healthy
33.81891331652341,66.62004643983975,13.456485875952911,Seedling,1,0,1,1,1,Maize Lethal Necrosis
33.46192713812309,73.32879832354442,23.046971320253842,Seedling,1,1,1,1,1,Maize Lethal Necrosis
26.519137616300842,56.51517126261929,18.448423211643743,Vegetative,0,0,1,0,1,Maize Stem Borer
32.9349680532151,56.91561821303785,4.875245081712134,Vegetative,0,1,1,1,1,Drought Stress
34.544642547983855,61.63801973338522,10.693570323912716,Seedling,1,1,1,1,1,Maize Lethal Necrosis
22.08693936283233,87.68044024395418,5.610878937243028,Flowering,1,0,0,1,1,Northern Leaf Blight
23.606802706751807,92.15880671279407,8.781842878416152,Maturity,1,1,1,0,0,Northern Leaf Blight
29.080456960687208,54.416321250902165,17.620664487631885,Vegetative,0,1,1,0,1,Maize Stem Borer
30.91775895611037,89.05048360368993,0.05695370262012445,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
29.692796753223732,88.92111663798923,9.788245049124066,Seedling,1,1,1,1,1,Maize Lethal Necrosis
34.938055358527265,87.57359903910677,22.026600255495826,Seedling,1,0,1,1,1,Maize Lethal Necrosis
25.32816964642838,93.03493552997904,19.519510442016312,Seedling,1,0,0,1,0,Northern Leaf Blight
28.260779510344612,68.18374171071183,7.010344414471151,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.97834640744508,79.67536462656344,16.837140840238888,Flowering,1,0,1,1,1,Maize Stem Borer
23.76725304073773,73.81377067142459,23.208607901483237,Seedling,0,1,1,0,0,Healthy
29.174826454619847,70.22138838723413,11.423124536963408,Flowering,1,1,1,1,1,Maize Lethal Necrosis
29.114948674321646,63.77542727580604,5.191125054575668,Maturity,0,1,0,1,0,Healthy
33.17802398387733,71.56062642264119,14.534779849245982,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
32.46995727287909,53.199756036684995,7.26415063280865,Vegetative,1,1,1,0,1,Maize Stem Borer
31.355597844849587,50.389514195713076,21.36317761682691,Seedling,0,0,0,0,1,Healthy
25.080489866528804,55.96995820586412,6.491054623416176,Maturity,0,0,1,0,1,Healthy
33.06847917897397,51.629192588367324,13.190803804613052,Seedling,1,0,1,1,1,Healthy
25.029169563330775,90.19148311989045,5.310858021142906,Flowering,1,0,1,0,1,Maize Stem Borer
34.198342909490606,85.97274490739233,13.05813455407067,Seedling,1,1,1,1,0,Maize Lethal Necrosis
33.91571435752572,68.98177946880449,24.389805117172195,Seedling,1,1,1,1,0,Maize Lethal Necrosis
24.573157100163996,63.26988625350066,19.00747877760688,Maturity,0,0,0,0,0,Healthy
33.05711416604275,75.85366547982262,24.09529715623841,Seedling,1,0,1,1,1,Maize Lethal Necrosis
31.347439837951782,62.098088871951454,6.28197568806981,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
26.5358423055419,76.65791741346266,4.425932904032284,Maturity,1,1,0,0,0,Northern Leaf Blight
32.133753782952965,86.683027830877,2.981238370265926,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
30.234941477391978,88.40004271678575,2.3290480356024545,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.100150182926587,67.64169254524415,15.581798343526149,Vegetative,1,0,0,1,0,Healthy
31.99612007772815,58.77711188559772,12.570798431836872,Maturity,1,0,0,1,1,Healthy
28.73787829815526,63.85623743992324,18.009380770125283,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.62149043374843,83.27175367959583,5.300101897561582,Seedling,1,1,0,0,0,Northern Leaf Blight
32.3191969360423,56.14099355617378,21.66467938696382,Maturity,1,0,1,0,0,Healthy
34.56085799451377,51.65438424054665,23.07381126969815,Flowering,1,1,1,0,1,Maize Stem Borer
23.279903475305655,78.83218077582816,16.99713249390467,Vegetative,1,0,0,0,1,Northern Leaf Blight
27.95633752315568,84.77379186896727,23.615852045031946,Maturity,1,1,0,0,1,Northern Leaf Blight
33.77774480231834,77.38938653883298,23.04056325645877,Seedling,1,0,1,1,1,Maize Lethal Necrosis
29.131496820772764,79.53637692899235,12.371950728284572,Seedling,1,0,1,1,0,Maize Lethal Necrosis
33.29693106957233,77.95935517297227,21.575432605238802,Seedling,1,0,1,1,0,Maize Lethal Necrosis
28.989033210881857,77.16856405932681,4.102043910902828,Flowering,1,1,1,1,1,Maize Lethal Necrosis
30.1156266816493,72.98501849087742,21.68492384340955,Seedling,1,1,1,1,0,Maize Lethal Necrosis
22.79873320285584,77.45656527674696,1.4082562917829555,Maturity,1,1,1,1,0,Northern Leaf Blight
29.950345173801846,85.6558116395714,10.688906401796764,Seedling,1,1,1,1,0,Maize Lethal Necrosis
23.112123212753023,84.8443570797711,9.523989002664932,Flowering,1,1,1,0,0,Northern Leaf Blight
29.872307239036004,79.63857426454086,21.88151987095932,Flowering,1,1,1,1,1,Maize Lethal Necrosis
22.704107205760117,61.616691586438506,15.779140321997845,Vegetative,1,0,0,0,1,Healthy
30.97794580791419,52.98105809341779,10.154375529016093,Flowering,0,1,1,1,1,Maize Stem Borer
28.773120735729847,62.7341912971971,24.666837330176392,Seedling,1,1,1,1,1,Maize Lethal Necrosis
23.62654415704276,94.92816859518453,6.741936818952484,Seedling,1,0,0,0,0,Northern Leaf Blight
30.347683983543654,61.24549866055563,12.014182383307487,Maturity,0,1,0,1,1,Healthy
24.663450645762097,72.91791637727657,11.444354219239186,Seedling,0,1,0,1,0,Healthy
31.010738452290504,76.29608679275896,22.837361719336283,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.872994726931985,88.70578921964051,18.18669225920685,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
29.430531476983496,94.46627254796815,16.950714348036552,Seedling,1,1,1,1,0,Maize Lethal Necrosis
27.547618563577803,65.31871578704113,6.421081711837625,Seedling,1,1,1,1,0,Maize Lethal Necrosis
31.5370965249694,54.818754753174126,4.854534711274555,Maturity,1,0,0,1,1,Healthy
25.667692359180922,68.0112200146614,3.936226024584788,Seedling,1,0,0,0,0,Healthy
29.398428405695228,92.80009265878957,16.078958716100754,Seedling,1,1,1,1,1,Maize Lethal Necrosis
34.20237474235557,87.59569407284701,16.62315767340172,Seedling,1,0,1,1,0,Maize Lethal Necrosis
25.31027828325041,75.15456915751471,14.750702854243603,Flowering,1,0,1,0,1,Maize Stem Borer
22.549377604947136,79.6547800463092,18.973441960406582,Vegetative,1,1,1,1,0,Northern Leaf Blight
24.271127917919596,62.52719281261287,17.999787519685427,Flowering,1,0,1,1,0,Healthy
28.718369413923114,72.1315460943973,15.133528771733411,Seedling,1,1,1,1,0,Maize Lethal Necrosis
22.682470986446283,60.20268233015341,14.738024688743337,Seedling,0,0,1,1,1,Healthy
34.046622012679094,63.364209129354165,24.808670995001624,Seedling,1,1,1,1,0,Maize Lethal Necrosis
25.375317116344323,94.93943113348197,14.727522469389557,Seedling,1,0,1,0,1,Northern Leaf Blight
32.454669590881366,52.816219864313986,7.6913989704186365,Flowering,1,1,1,0,1,Maize Stem Borer
30.11325090005663,89.3240486803821,7.002661174946715,Maturity,0,0,1,1,1,Healthy
34.94000356985036,53.190961602470786,13.500941634027738,Seedling,0,0,0,1,0,Healthy
26.778913698485418,78.10782877223524,7.377788465619384,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
30.488084672126917,79.62061699901483,13.128206286288293,Maturity,0,0,0,0,0,Healthy
33.43630759221625,68.95451438694917,8.545194933032004,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
34.65749728068768,86.53949278193798,18.144630534728947,Maturity,0,0,1,1,1,Healthy
34.87989058463378,53.99242014602139,12.884838925994819,Seedling,1,0,0,0,1,Healthy
30.82454328640553,83.60175892932926,23.279925421212837,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
24.956515692776126,54.01583211826466,15.696006354106428,Vegetative,0,1,1,1,1,Healthy
34.17102670673322,58.027531718735595,5.128589073701384,Maturity,1,1,1,1,1,Healthy
32.417899431165935,74.44355775369462,11.396365538142451,Maturity,1,0,1,1,0,Healthy
34.26802368530039,77.54341929295586,14.95468196192109,Seedling,1,1,1,1,0,Maize Lethal Necrosis
32.43617730088346,63.36125996079849,18.18320759022561,Seedling,1,1,1,1,1,Maize Lethal Necrosis
26.53466261744141,53.02886701619864,18.33261045723575,Vegetative,1,0,1,0,1,Maize Stem Borer
32.54506971683845,53.33489700087104,14.022623475237154,Maturity,1,0,1,1,1,Healthy
29.628430126714406,94.54415662242674,16.570714179952166,Flowering,1,1,1,1,1,Maize Lethal Necrosis
29.133935214926154,73.11930034563012,20.256246054737733,Seedling,1,1,1,1,0,Maize Lethal Necrosis
24.90566887756006,76.75656223924568,9.320383912207673,Seedling,1,1,0,1,0,Northern Leaf Blight
24.50887003686973,78.59940100031599,5.9260999875027895,Flowering,1,1,1,1,0,Northern Leaf Blight
26.58516424187553,86.21504041374752,23.969194366303526,Flowering,1,1,1,1,1,Maize Lethal Necrosis
33.714123859926666,92.07300789631458,9.0570557001175,Seedling,1,0,1,1,1,Maize Lethal Necrosis
33.14398485089973,93.95127080894103,8.704119563219528,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
29.689826980312738,78.93002893261556,7.889731342480958,Flowering,1,1,1,1,1,Maize Lethal Necrosis
27.045913929648528,69.48405156560646,11.174390090502682,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
24.602107777041653,63.100559210145235,24.849628502842016,Maturity,1,0,1,0,0,Healthy
27.331505377089545,90.9030917050458,4.909039631117695,Maturity,1,1,1,0,1,Northern Leaf Blight
30.961660692829625,54.58849290485649,3.4542645846937696,Vegetative,0,1,1,1,1,Maize Stem Borer
24.140989910373424,83.11407038657856,7.4961451872280875,Seedling,1,0,0,1,1,Northern Leaf Blight
33.02822172316504,86.04411364406764,17.45722996776488,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
30.171171516881092,87.52112733962493,17.032944928815283,Seedling,1,1,1,1,1,Maize Lethal Necrosis
34.99804981453418,74.93782159044997,4.164209736087349,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.945648354572832,81.9018021407006,3.8150790815383724,Flowering,1,0,1,1,1,Maize Lethal Necrosis
22.484487781457016,88.81157192490285,23.98686110504735,Seedling,1,1,1,0,0,Northern Leaf Blight
33.79321497013083,73.99309164900576,23.720451433836683,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
23.010914554487616,93.82276665502776,15.426747679960421,Flowering,1,1,1,0,0,Northern Leaf Blight
24.06008991490965,85.6898160492083,22.65507890440503,Maturity,1,1,1,1,1,Northern Leaf Blight
31.824839327134875,60.31306359108018,5.255348071267488,Seedling,1,1,1,1,0,Maize Lethal Necrosis
30.413177669624552,71.37523226870822,9.633151245791058,Maturity,1,1,1,0,1,Healthy
25.4430961128693,61.18784719698876,11.443369813587864,Flowering,1,0,1,1,1,Maize Stem Borer
31.939814694772256,64.52201415939177,16.999011693094328,Maturity,1,0,0,1,1,Healthy
22.128611669928674,51.5285944264143,7.171672702868618,Maturity,0,1,1,1,0,Healthy
26.666345276679547,84.52260471906035,11.1084780729709,Maturity,1,0,1,1,1,Northern Leaf Blight
29.162467621761824,53.138421892824944,16.30072724872675,Seedling,1,1,1,0,0,Healthy
33.25563335281119,84.91790785396279,4.712774159858258,Maturity,0,0,1,1,0,Drought Stress
29.637200966619332,73.47697545547628,15.765139473166148,Maturity,1,0,1,0,0,Healthy
26.35507331158361,78.53037373496153,3.5428453879230437,Maturity,1,0,1,0,1,Northern Leaf Blight
26.04124179372903,65.72949652589034,9.266965445554314,Maturity,1,1,0,0,1,Healthy
28.862549802004256,53.84610858013626,11.75380371116013,Vegetative,0,1,1,0,1,Maize Stem Borer
27.829305823233124,60.501214517629,2.245876526710089,Maturity,0,1,0,1,0,Healthy
22.244792189899435,56.161391999478084,11.246101753850454,Seedling,1,1,0,1,1,Healthy
25.12848557340789,51.85300042910454,3.5239591963365733,Seedling,1,0,0,0,1,Healthy
25.528257946890115,61.9326475612794,20.537238872847404,Seedling,1,1,0,1,1,Healthy
23.929448062779393,81.37379452095425,21.66999347836171,Maturity,1,0,1,1,1,Northern Leaf Blight
23.071203698044762,55.06698723042476,15.064322460675658,Vegetative,1,0,0,1,1,Healthy
22.159482072250196,54.06403348303827,1.2086577191922938,Seedling,0,1,0,1,0,Healthy
28.21100230595698,77.78540010828439,1.2067096927530774,Seedling,1,0,1,1,1,Maize Lethal Necrosis
32.543417397281736,59.63067989150284,11.149147668338863,Seedling,1,0,0,1,0,Healthy
29.39401268332464,85.51770260796536,1.6828730784467616,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.419628823769685,66.2341281794802,19.141605406262933,Vegetative,0,1,1,0,1,Healthy
34.11867229836995,54.92056725824742,4.47722229910543,Maturity,0,1,1,1,1,Drought Stress
27.654095603323054,62.29799725431453,1.909316638097855,Seedling,1,1,1,1,0,Maize Lethal Necrosis
29.05312866111757,81.5767195473361,17.618787284151693,Maturity,1,0,1,1,1,Northern Leaf Blight
29.39798424235711,89.69224856934855,10.22491928912817,Maturity,1,0,0,1,1,Northern Leaf Blight
30.112857003706587,67.9100157306637,7.118916349068213,Maturity,1,0,1,1,0,Healthy
33.05583053036703,88.73300598307813,2.810181096422773,Maturity,1,1,1,1,0,Drought Stress
23.557462767414243,69.64101526041674,22.130628752896563,Maturity,0,0,0,1,0,Healthy
22.08610758473809,63.6664031229174,20.704269117711483,Vegetative,0,1,1,1,1,Healthy
24.981617895959797,57.40317145243988,16.826683895076307,Maturity,1,1,1,0,0,Healthy
34.85676595946965,79.64838164230251,18.193821329602745,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
29.846818664289078,66.92878849241868,17.70948220180257,Seedling,1,0,1,1,0,Maize Lethal Necrosis
22.68088637506506,67.02629272430865,1.4127741213748797,Flowering,0,0,0,0,1,Healthy
33.717807573792214,88.43722041164366,11.040886141894921,Seedling,1,1,1,1,1,Maize Lethal Necrosis
29.149928615015554,84.78845521708841,22.876708138502583,Seedling,1,1,1,1,1,Maize Lethal Necrosis
32.79993694184119,81.75284017936409,12.610002864245793,Flowering,1,1,1,1,1,Maize Lethal Necrosis
33.28499928726487,93.76519849791497,7.698917767174149,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
30.94993730427783,67.44888131073516,2.3641357296936283,Seedling,1,1,1,1,0,Maize Lethal Necrosis
23.97073292892958,62.871430149684926,23.131726507653298,Seedling,0,1,1,1,0,Healthy
30.378474724673026,82.26692250948237,18.88598277829018,Maturity,1,1,1,1,1,Healthy
33.288638921934044,73.86407323916072,18.946225808371256,Maturity,0,1,1,1,0,Healthy
22.921389735945265,88.8738871399546,15.04336362690308,Seedling,1,0,0,0,1,Northern Leaf Blight
26.954818897619745,83.4060093304052,14.584348517171897,Maturity,1,1,1,0,1,Northern Leaf Blight
31.49170890847796,81.2896302751291,0.1070378104934322,Seedling,1,0,1,1,0,Maize Lethal Necrosis
23.978177212105724,79.36945883402754,13.56171884762611,Seedling,1,1,1,1,1,Northern Leaf Blight
32.28934211779801,51.585498767101456,10.53329811833488,Seedling,0,1,0,0,0,Healthy
29.514919928553798,81.09266338699888,19.029169883088915,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
24.233022403957307,83.69899270441962,23.744293564224108,Flowering,1,1,0,0,0,Northern Leaf Blight
24.47314817917922,85.67780691603443,0.28585567589381744,Maturity,1,0,0,1,0,Northern Leaf Blight
22.222965213134998,55.13310864171371,19.390298229723005,Seedling,1,1,0,0,0,Healthy
32.63699869700736,91.00423960306955,17.52112809981133,Maturity,1,0,1,0,1,Healthy
30.523506822195444,64.98710872367255,5.414161327594913,Maturity,1,1,0,0,1,Healthy
25.01758835372257,93.6888021477182,22.350963017648862,Maturity,1,0,0,1,1,Northern Leaf Blight
30.958784291821566,54.341986406656986,5.109283802377284,Vegetative,1,1,1,0,1,Maize Stem Borer
24.989263917071195,58.167839085006115,8.213690250837866,Flowering,1,1,1,1,0,Healthy
29.5277241196278,87.17144877694241,16.684651112965984,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
25.08851372344572,84.62525363673825,4.8996600027616575,Seedling,1,0,0,0,0,Northern Leaf Blight
28.346592913111788,90.30431313777868,14.876890919694683,Seedling,1,0,1,1,0,Maize Lethal Necrosis
29.920849215095842,73.72139247403805,16.109027498929937,Flowering,1,1,1,1,1,Maize Lethal Necrosis
22.511433792060213,83.65584676697402,22.042900577427535,Seedling,1,0,0,1,0,Northern Leaf Blight
28.328546469338768,89.10915298428728,10.261644640396451,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.022920227088598,59.437820762884215,12.667230970378657,Seedling,1,1,1,0,1,Healthy
22.057632780355373,91.97190079856611,14.805817497733923,Flowering,1,1,0,0,0,Northern Leaf Blight
22.764223037822173,79.7448478992794,23.74740973189707,Seedling,1,0,1,0,0,Northern Leaf Blight
26.611784050955073,68.66752211465057,9.533987708851283,Seedling,1,0,1,1,1,Maize Lethal Necrosis
22.170272348178656,89.43068047159034,3.2130723379842046,Maturity,1,1,1,0,1,Northern Leaf Blight
29.219899289577942,84.30195590843746,4.0456055573905605,Maturity,1,1,1,0,0,Northern Leaf Blight
22.949517478981548,56.71493203208593,15.295381078804942,Vegetative,0,0,0,1,1,Healthy
22.59394462561669,94.96778083890658,13.716054550448135,Seedling,1,0,1,1,1,Northern Leaf Blight
23.05183695361716,89.58067667111663,12.035343783277385,Maturity,1,1,0,1,1,Northern Leaf Blight
24.85877192076455,69.01811978335968,17.103343107412538,Seedling,0,1,1,1,1,Healthy
23.28649146195623,88.2196575711979,7.649912602534325,Seedling,1,1,1,0,1,Northern Leaf Blight
27.638363545340233,78.79111591205945,19.84525426793075,Flowering,1,0,1,1,1,Maize Lethal Necrosis
25.398447163768502,85.62809613408078,22.09067205540918,Seedling,1,1,0,1,1,Northern Leaf Blight
30.75943388656986,76.72755095766905,14.583520906326243,Flowering,1,1,1,1,1,Maize Lethal Necrosis
27.131815082526387,58.47297992750785,13.704784746353793,Seedling,0,0,1,1,1,Healthy
23.109377159964808,58.298531010366816,12.044041446028997,Flowering,0,0,1,0,0,Healthy
23.780155363502296,50.165920840441906,1.5252338237665448,Vegetative,1,1,0,0,1,Healthy
29.924083382463138,61.27568477296795,24.089616836733246,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
28.28997630568417,82.55500939458047,15.455961941866232,Seedling,1,1,1,1,1,Maize Lethal Necrosis
32.604100585575765,72.95568448944478,12.853983087629517,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
31.455134517917514,89.4447575677008,18.37012108833444,Maturity,1,1,0,1,0,Healthy
34.74357158167305,51.83592257782227,16.373484416597837,Maturity,0,1,0,1,0,Healthy
28.193146534532644,76.76640912614559,0.29828552077243997,Seedling,1,0,1,1,1,Maize Lethal Necrosis
26.882262499596266,87.49509145603994,19.089754542901012,Flowering,1,0,1,1,1,Maize Lethal Necrosis
24.029714480181404,66.0395920810933,9.259134634331922,Vegetative,0,0,0,1,1,Healthy
34.80967594221963,65.79134201784557,4.0206222374141145,Seedling,1,1,1,1,0,Maize Lethal Necrosis
32.610852999954034,89.88449180515977,22.24595572221116,Maturity,1,1,1,1,0,Healthy
34.880207298733495,77.18018603180224,2.047761412160201,Flowering,1,1,1,1,1,Maize Lethal Necrosis
28.00734698381768,70.43214701835878,2.5467699819246015,Maturity,1,1,1,1,1,Healthy
26.372962229520315,59.89602038708291,10.255018287322578,Maturity,1,1,1,1,0,Healthy
25.368376939858738,78.28914358396604,19.21620663469912,Maturity,1,1,1,0,0,Northern Leaf Blight
31.904213708557464,67.75446441189717,4.709474746985739,Maturity,1,0,0,1,1,Healthy
33.411756819318924,61.61117643008407,4.941517823743958,Seedling,1,0,1,1,1,Maize Lethal Necrosis
27.246878064754256,86.2910648097461,6.651705455210502,Seedling,1,1,1,1,1,Maize Lethal Necrosis
28.259499858938003,69.42995076443295,13.572943289907528,Maturity,1,0,1,1,1,Healthy
25.74622860162333,87.08899777740675,5.032089428310965,Maturity,1,0,1,0,0,Northern Leaf Blight
23.824589718820857,69.56644721549668,23.73091894517695,Flowering,0,1,0,0,1,Healthy
28.27915818451251,82.42403230510412,20.503791824820166,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
31.083837343021237,89.85941359640182,22.42500442019552,Maturity,1,1,1,0,0,Healthy
25.009089854675974,89.92218773567049,8.0520787820734,Seedling,1,1,0,0,0,Northern Leaf Blight
33.45418691069966,86.63548959829092,1.0293081197324665,Seedling,1,1,1,1,0,Maize Lethal Necrosis
26.704601945274256,86.39007255136795,18.389983560767668,Flowering,1,1,1,1,1,Maize Lethal Necrosis
24.45470500365772,88.23085388838442,4.035471017854841,Vegetative,1,0,0,0,0,Northern Leaf Blight
29.967971306500807,71.17343894353064,20.69586246468964,Maturity,1,1,1,0,1,Healthy
28.14814281590415,62.41924677286991,9.372769151373387,Seedling,1,0,1,1,1,Maize Lethal Necrosis
30.333417890848896,57.6217747929543,17.386332646853354,Vegetative,1,1,1,0,1,Maize Stem Borer
26.096882148896555,84.77735224382212,0.3139212941329156,Flowering,1,1,1,1,1,Maize Lethal Necrosis
25.870360842685557,82.44234892896046,22.919896490012054,Flowering,1,0,1,1,1,Maize Stem Borer
30.651273372024306,85.18134282019652,4.017103731313501,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
22.366855946747286,80.06744740736302,22.105440106745952,Flowering,1,1,0,1,1,Northern Leaf Blight
33.2077727111872,91.47420836513132,2.8193358923630645,Flowering,1,1,1,1,1,Maize Lethal Necrosis
25.043819411920136,80.43548534367557,16.733774144295108,Flowering,1,1,1,0,1,Maize Stem Borer
33.41925470249295,75.48296314115723,14.526442251328978,Flowering,1,1,1,1,1,Maize Lethal Necrosis
26.580047862946497,52.084457567688496,13.032973883004312,Seedling,0,1,1,1,0,Healthy
32.30421894775265,66.68710723728725,3.149830038660306,Maturity,0,0,1,1,0,Drought Stress
29.096204378324813,91.02466764197382,3.5572531665878095,Flowering,1,1,1,1,1,Maize Lethal Necrosis
30.072503204637385,59.530026239730255,9.934457689255497,Flowering,0,1,1,1,1,Maize Stem Borer
23.230937717917367,64.28603503588863,22.834424338457197,Flowering,0,1,1,0,0,Healthy
34.763711303416514,54.70207250313963,10.511288381900021,Seedling,1,0,1,1,0,Healthy
30.996076529636177,69.84210873790107,13.257532757099968,Flowering,1,1,1,1,1,Maize Lethal Necrosis
31.481348729048072,53.617121128624404,15.49159202018376,Seedling,1,0,1,0,0,Healthy
31.713574956822427,74.47113616553341,9.18208212596911,Maturity,0,1,1,1,0,Healthy
28.512431367976696,75.565317983351,21.69136983191675,Vegetative,1,1,1,1,1,Maize Lethal Necrosis
24.310812448084437,92.70543545945111,3.224307362950568,Seedling,1,1,1,1,1,Northern Leaf Blight
33.84240366987013,51.41408194625757,12.735403432976137,Vegetative,1,1,1,0,1,Maize Stem Borer
27.08522420111365,57.18897029393841,2.0969641180394403,Flowering,0,1,1,1,1,Maize Stem Borer
23.96786826648068,51.00599676439047,13.417255573319927,Maturity,1,0,0,1,0,Healthy
32.89051181018267,94.68349798252572,0.42876198488499273,Maturity,0,0,1,1,1,Drought Stress
27.11393846154755,92.54172890755088,17.410082343186872,Flowering,1,0,1,1,1,Maize Lethal Necrosis
31.69484967923732,66.06220998237147,15.082110942697602,Flowering,1,1,1,1,1,Maize Lethal Necrosis
28.17989364890711,70.41656399373719,22.22231325566947,Maturity,0,0,1,0,1,Healthy
24.7642349381018,79.98234447878663,4.616696407779691,Flowering,1,0,0,0,1,Northern Leaf Blight
